MMSI,Vessel_Name,Timestamp,Latitude,Longitude,Speed_Knots,Heading,Vessel_Type
419301007,MT Bay Tanker,2017-01-27 19:55:00,13.14953,80.45771,0,359.4,Tanker
538301001,MT Gulf Carrier,2017-01-27 19:55:00,13.08118,80.54948,0.0,359.0,Tanker
419401003,MV Bay Express,2017-01-27 19:55:00,16.49638,81.74615,14.1,348.5,Container
419501011,Marina FV-01,2017-01-27 19:55:00,12.39749,80.86593,3.8,139.3,Fishing
419201005,MV Eastern Star,2017-01-27 19:56:00,13.05741,79.34734,13.8,284.8,Cargo
558201001,MV Coral Sea,2017-01-27 19:56:00,12.34922,80.80938,13.5,284.6,Cargo
419401001,MV Chennai Express,2017-01-27 19:56:00,13.20219,82.58556,15.1,0.4,Container
419501006,Pulicat FV-01,2017-01-27 19:56:00,13.69789,81.0036,3.7,87.9,Fishing
419501012,Royapuram FV,2017-01-27 19:56:00,12.26033,81.07451,4.6,134.2,Fishing
419601001,Tug KPL-1,2017-01-27 19:56:00,13.21887,80.27992,3.9,223.2,Tug
419601002,Tug KPL-2,2017-01-27 19:56:00,13.23129,80.29575,3.8,287.7,Tug
235008000,BW Maple,2017-01-27 19:57:00,12.83812,80.52418,11.3,152.7,Tanker
419201003,MV Ennore Express,2017-01-27 19:57:00,13.28921,80.32042,0.3,0.4,Cargo
419201002,MV APJ Kiran,2017-01-27 19:57:00,13.18804,80.49998,0.7,2.7,Cargo
419601003,Pilot KPL,2017-01-27 19:57:00,13.25427,80.28107,3.8,66.2,Tug
419201006,MV KPL Carrier,2017-01-27 19:58:00,13.24752,80.35857,0,85.2,Cargo
419053900,MT Dawn Kanchipuram,2017-01-27 19:59:00,14.12285,80.18143,9.9,319.8,Tanker
419201007,MV Sakthi Pride,2017-01-27 19:59:00,13.25245,80.31868,0.0,0.8,Cargo
419301001,MT Sanmar Spirit,2017-01-27 19:59:00,13.24472,80.40022,0,93.0,Tanker
419301003,MT Coromandel King,2017-01-27 19:59:00,13.27017,80.34052,0.2,359.9,Tanker
419301006,MT Triton,2017-01-27 19:59:00,13.26474,80.3101,0,1.1,Tanker
419201001,MV Vishakha Star,2017-01-27 19:59:00,13.21321,80.46907,0,1.0,Cargo
419501015,North FV-21,2017-01-27 19:59:00,12.59748,80.44971,3.5,161.7,Fishing
419601004,Tug Ennore,2017-01-27 19:59:00,13.25967,80.28979,3.9,15.0,Tug
419201004,MV Coastal Glory,2017-01-27 20:00:00,13.32511,80.31541,0,1.1,Cargo
419301004,MT POL Voyager,2017-01-27 20:00:00,13.25292,80.42024,0.2,3.0,Tanker
419201008,MV Chennai Bulk,2017-01-27 20:00:00,13.10957,79.74655,12.2,285.5,Cargo
419201009,MV Ennore Pioneer,2017-01-27 20:00:00,12.53828,80.69135,12.6,284.7,Cargo
419301005,MT Coastal Trader,2017-01-27 20:00:00,14.36182,79.16741,10.1,313.2,Tanker
419501008,Kovalam FV-01,2017-01-27 20:00:00,11.74666,80.53203,4.8,169.0,Fishing
419201003,MV Ennore Express,2017-01-27 20:01:00,13.2874,80.32096,0.0,2.1,Cargo
419301002,MT Chennai Petro,2017-01-27 20:01:00,13.11448,80.52988,0.2,358.6,Tanker
419301007,MT Bay Tanker,2017-01-27 20:01:00,13.14979,80.45995,0.3,357.6,Tanker
636201001,MV Fortune Bulker,2017-01-27 20:01:00,12.18985,80.17959,13.8,278.3,Cargo
419501001,Chennai FV-01,2017-01-27 20:01:00,12.90715,81.05018,4.0,121.5,Fishing
419201006,MV KPL Carrier,2017-01-27 20:02:00,13.24864,80.35965,0.5,90.3,Cargo
538301001,MT Gulf Carrier,2017-01-27 20:02:00,13.08335,80.54987,0,0.5,Tanker
419501013,Ennore FV-21,2017-01-27 20:02:00,12.3027,80.3212,5.0,182.4,Fishing
419201007,MV Sakthi Pride,2017-01-27 20:03:00,13.25179,80.31822,0,0.0,Cargo
419301003,MT Coromandel King,2017-01-27 20:03:00,13.26967,80.33912,0.1,359.1,Tanker
419201002,MV APJ Kiran,2017-01-27 20:03:00,13.18873,80.50066,0.2,1.8,Cargo
477401001,MV Pacific Highway,2017-01-27 20:03:00,13.4271,83.0625,17.1,1.8,Container
419301006,MT Triton,2017-01-27 20:04:00,13.2649,80.31105,0.2,1.9,Tanker
235008000,BW Maple,2017-01-27 20:05:00,12.81302,80.53593,11.2,159.4,Tanker
419201003,MV Ennore Express,2017-01-27 20:05:00,13.2881,80.32122,0.3,2.8,Cargo
419201004,MV Coastal Glory,2017-01-27 20:05:00,13.3259,80.31601,0.2,2.6,Cargo
419301001,MT Sanmar Spirit,2017-01-27 20:05:00,13.24517,80.40219,0.6,89.1,Tanker
419201001,MV Vishakha Star,2017-01-27 20:05:00,13.21365,80.47,0,0.2,Cargo
419201005,MV Eastern Star,2017-01-27 20:05:00,13.06754,79.31567,13.7,286.6,Cargo
558201001,MV Coral Sea,2017-01-27 20:05:00,12.35546,80.77914,13.8,285.5,Cargo
419301007,MT Bay Tanker,2017-01-27 20:06:00,13.14952,80.45966,0,358.4,Tanker
419501005,Ennore FV-12,2017-01-27 20:06:00,13.61786,79.22892,5.2,286.1,Fishing
419201007,MV Sakthi Pride,2017-01-27 20:07:00,13.25129,80.31812,0.4,0.5,Cargo
419301004,MT POL Voyager,2017-01-27 20:07:00,13.25203,80.42026,0.5,358.3,Tanker
419201006,MV KPL Carrier,2017-01-27 20:08:00,13.24822,80.35936,0.0,87.2,Cargo
419301002,MT Chennai Petro,2017-01-27 20:08:00,13.11266,80.53042,0.3,357.8,Tanker
636201001,MV Fortune Bulker,2017-01-27 20:08:00,12.19598,80.149,14.0,284.4,Cargo
419201008,MV Chennai Bulk,2017-01-27 20:08:00,13.11858,79.72064,12.6,289.0,Cargo
419201009,MV Ennore Pioneer,2017-01-27 20:08:00,12.54525,80.66134,12.7,279.6,Cargo
419501011,Marina FV-01,2017-01-27 20:08:00,12.38311,80.88099,4.6,138.6,Fishing
419053900,MT Dawn Kanchipuram,2017-01-27 20:09:00,14.13982,80.168,10.0,321.1,Tanker
419201004,MV Coastal Glory,2017-01-27 20:09:00,13.32562,80.31469,0.4,357.1,Cargo
419301003,MT Coromandel King,2017-01-27 20:09:00,13.27118,80.33976,0.0,359.8,Tanker
419301006,MT Triton,2017-01-27 20:09:00,13.26438,80.31051,0,0.9,Tanker
419201002,MV APJ Kiran,2017-01-27 20:09:00,13.18794,80.49986,0,359.4,Cargo
538301001,MT Gulf Carrier,2017-01-27 20:09:00,13.0824,80.54882,0.2,356.7,Tanker
419401001,MV Chennai Express,2017-01-27 20:09:00,13.26545,82.58689,14.6,4.3,Container
419501006,Pulicat FV-01,2017-01-27 20:09:00,13.69764,81.02349,3.5,90.5,Fishing
419501009,Kovalam FV-02,2017-01-27 20:09:00,12.63927,81.14553,3.6,101.6,Fishing
419301001,MT Sanmar Spirit,2017-01-27 20:10:00,13.24362,80.40254,0.5,87.6,Tanker
419201001,MV Vishakha Star,2017-01-27 20:10:00,13.2146,80.46952,0.0,359.4,Cargo
419301005,MT Coastal Trader,2017-01-27 20:10:00,14.37771,79.15046,10.1,312.6,Tanker
419201003,MV Ennore Express,2017-01-27 20:11:00,13.2895,80.32064,0,359.7,Cargo
419301007,MT Bay Tanker,2017-01-27 20:11:00,13.15087,80.45884,0.3,357.3,Tanker
558201001,MV Coral Sea,2017-01-27 20:11:00,12.36052,80.74871,13.4,284.4,Cargo
419501012,Royapuram FV,2017-01-27 20:11:00,12.24167,81.09301,5.1,138.9,Fishing
419201006,MV KPL Carrier,2017-01-27 20:12:00,13.24636,80.35814,0,92.8,Cargo
419301004,MT POL Voyager,2017-01-27 20:12:00,13.25326,80.41982,0.2,1.6,Tanker
419201005,MV Eastern Star,2017-01-27 20:12:00,13.07266,79.28506,14.4,288.0,Cargo
235008000,BW Maple,2017-01-27 20:13:00,12.79089,80.54636,11.1,155.0,Tanker
419201007,MV Sakthi Pride,2017-01-27 20:13:00,13.25249,80.31761,0,358.0,Cargo
419301003,MT Coromandel King,2017-01-27 20:13:00,13.26974,80.33939,0,359.0,Tanker
419401003,MV Bay Express,2017-01-27 20:13:00,16.55692,81.74068,14.3,355.2,Container
419201004,MV Coastal Glory,2017-01-27 20:14:00,13.32735,80.31462,0.4,359.4,Cargo
419301006,MT Triton,2017-01-27 20:14:00,13.26498,80.31007,0,1.9,Tanker
419301002,MT Chennai Petro,2017-01-27 20:14:00,13.11434,80.52942,0.1,355.9,Tanker
419501002,Chennai FV-02,2017-01-27 20:14:00,13.80073,81.31173,5.1,68.6,Fishing
419201003,MV Ennore Express,2017-01-27 20:15:00,13.28919,80.32035,0.1,358.5,Cargo
419301001,MT Sanmar Spirit,2017-01-27 20:15:00,13.24397,80.40121,0.5,89.5,Tanker
419201002,MV APJ Kiran,2017-01-27 20:15:00,13.1879,80.50003,0.5,359.2,Cargo
538301001,MT Gulf Carrier,2017-01-27 20:15:00,13.08379,80.55014,0.4,359.5,Tanker
636201001,MV Fortune Bulker,2017-01-27 20:15:00,12.20096,80.11836,14.2,274.1,Cargo
419301005,MT Coastal Trader,2017-01-27 20:16:00,14.39146,79.13505,10.3,310.0,Tanker
419053900,MT Dawn Kanchipuram,2017-01-27 20:17:00,14.15649,80.15416,10.1,318.2,Tanker
419201006,MV KPL Carrier,2017-01-27 20:17:00,13.25005,80.36114,0.1,88.3,Cargo
419301003,MT Coromandel King,2017-01-27 20:17:00,13.27115,80.34001,0.0,1.5,Tanker
419201001,MV Vishakha Star,2017-01-27 20:17:00,13.21347,80.4694,0.3,357.2,Cargo
419301007,MT Bay Tanker,2017-01-27 20:17:00,13.15073,80.45899,0.2,2.3,Tanker
419601001,Tug KPL-1,2017-01-27 20:17:00,13.25596,80.29949,4.1,265.4,Tug
419601002,Tug KPL-2,2017-01-27 20:17:00,13.24333,80.30695,4.3,174.2,Tug
419201008,MV Chennai Bulk,2017-01-27 20:18:00,13.12504,79.69347,12.5,289.2,Cargo
419201009,MV Ennore Pioneer,2017-01-27 20:18:00,12.55183,80.63597,12.8,285.1,Cargo
419501013,Ennore FV-21,2017-01-27 20:18:00,12.27979,80.31928,4.8,179.1,Fishing
419201003,MV Ennore Express,2017-01-27 20:19:00,13.28899,80.32087,0.0,358.7,Cargo
419201004,MV Coastal Glory,2017-01-27 20:19:00,13.32536,80.3147,0.4,1.9,Cargo
419201007,MV Sakthi Pride,2017-01-27 20:19:00,13.25239,80.3185,0.2,1.7,Cargo
419301006,MT Triton,2017-01-27 20:19:00,13.26472,80.3092,0,356.2,Tanker
419301004,MT POL Voyager,2017-01-27 20:19:00,13.25463,80.41992,0.0,357.1,Tanker
558201001,MV Coral Sea,2017-01-27 20:19:00,12.36554,80.71994,13.6,283.3,Cargo
419501015,North FV-21,2017-01-27 20:19:00,12.57754,80.45459,3.9,167.5,Fishing
419301001,MT Sanmar Spirit,2017-01-27 20:20:00,13.2433,80.40234,0.7,91.6,Tanker
419301002,MT Chennai Petro,2017-01-27 20:20:00,13.1123,80.53157,0,356.5,Tanker
477401001,MV Pacific Highway,2017-01-27 20:20:00,13.49749,83.06894,17.2,3.2,Container
419501008,Kovalam FV-01,2017-01-27 20:20:00,11.72286,80.54072,5.0,163.4,Fishing
419601004,Tug Ennore,2017-01-27 20:20:00,13.27632,80.30082,4.5,140.9,Tug
235008000,BW Maple,2017-01-27 20:21:00,12.76989,80.55877,11.1,153.5,Tanker
419201005,MV Eastern Star,2017-01-27 20:21:00,13.08155,79.25451,13.6,282.9,Cargo
419301003,MT Coromandel King,2017-01-27 20:22:00,13.27199,80.3416,0.2,3.0,Tanker
419201001,MV Vishakha Star,2017-01-27 20:22:00,13.21484,80.47008,0.0,359.8,Cargo
419201002,MV APJ Kiran,2017-01-27 20:22:00,13.18973,80.49941,0,359.5,Cargo
538301001,MT Gulf Carrier,2017-01-27 20:22:00,13.08359,80.55039,0.2,358.7,Tanker
419501001,Chennai FV-01,2017-01-27 20:22:00,12.89897,81.06839,3.6,120.7,Fishing
419601003,Pilot KPL,2017-01-27 20:22:00,13.29356,80.3095,4.0,163.2,Tug
419201003,MV Ennore Express,2017-01-27 20:23:00,13.28965,80.31987,0,2.8,Cargo
419201006,MV KPL Carrier,2017-01-27 20:23:00,13.24754,80.35853,0.4,88.5,Cargo
419301006,MT Triton,2017-01-27 20:23:00,13.26374,80.31201,0.3,2.0,Tanker
419301007,MT Bay Tanker,2017-01-27 20:23:00,13.15068,80.46017,0.0,359.8,Tanker
636201001,MV Fortune Bulker,2017-01-27 20:24:00,12.20729,80.08697,13.9,284.6,Cargo
419053900,MT Dawn Kanchipuram,2017-01-27 20:25:00,14.17264,80.14116,9.8,321.8,Tanker
419201004,MV Coastal Glory,2017-01-27 20:25:00,13.32752,80.31419,0.0,356.8,Cargo
419201007,MV Sakthi Pride,2017-01-27 20:25:00,13.25128,80.31788,0,3.3,Cargo
419301001,MT Sanmar Spirit,2017-01-27 20:25:00,13.24409,80.402,0.4,88.7,Tanker
419301004,MT POL Voyager,2017-01-27 20:25:00,13.25338,80.4185,0,5.3,Tanker
558201001,MV Coral Sea,2017-01-27 20:25:00,12.373,80.69046,13.3,276.4,Cargo
419301005,MT Coastal Trader,2017-01-27 20:25:00,14.40582,79.11701,10.5,313.4,Tanker
419301003,MT Coromandel King,2017-01-27 20:26:00,13.27096,80.3402,0.0,1.8,Tanker
419201009,MV Ennore Pioneer,2017-01-27 20:26:00,12.55873,80.60635,12.6,282.9,Cargo
419301006,MT Triton,2017-01-27 20:27:00,13.26485,80.31043,0,359.7,Tanker
419301002,MT Chennai Petro,2017-01-27 20:27:00,13.11395,80.53004,0.2,2.3,Tanker
538301001,MT Gulf Carrier,2017-01-27 20:27:00,13.08209,80.5506,0.3,0.7,Tanker
419201005,MV Eastern Star,2017-01-27 20:27:00,13.09037,79.22312,14.0,289.2,Cargo
419201008,MV Chennai Bulk,2017-01-27 20:27:00,13.13397,79.66641,12.9,288.0,Cargo
419401001,MV Chennai Express,2017-01-27 20:27:00,13.3262,82.59039,14.8,3.7,Container
419501011,Marina FV-01,2017-01-27 20:27:00,12.36622,80.89436,4.1,137.9,Fishing
419201003,MV Ennore Express,2017-01-27 20:28:00,13.2884,80.31886,0.5,358.1,Cargo
419201006,MV KPL Carrier,2017-01-27 20:28:00,13.24703,80.36221,0,88.0,Cargo
419201001,MV Vishakha Star,2017-01-27 20:28:00,13.21359,80.46947,0.7,359.8,Cargo
419201002,MV APJ Kiran,2017-01-27 20:28:00,13.18785,80.5007,0.3,3.8,Cargo
419201004,MV Coastal Glory,2017-01-27 20:30:00,13.32773,80.31372,0.3,359.1,Cargo
419201007,MV Sakthi Pride,2017-01-27 20:30:00,13.25357,80.31855,0.2,2.5,Cargo
419301003,MT Coromandel King,2017-01-27 20:30:00,13.27107,80.33973,0,357.9,Tanker
419301007,MT Bay Tanker,2017-01-27 20:30:00,13.1508,80.46284,0,358.5,Tanker
419401003,MV Bay Express,2017-01-27 20:30:00,16.61429,81.73577,13.7,356.9,Container
235008000,BW Maple,2017-01-27 20:31:00,12.7473,80.56829,10.9,152.4,Tanker
419301001,MT Sanmar Spirit,2017-01-27 20:31:00,13.24405,80.40296,0.1,89.5,Tanker
419501002,Chennai FV-02,2017-01-27 20:31:00,13.80965,81.33575,5.1,68.6,Fishing
419501006,Pulicat FV-01,2017-01-27 20:31:00,13.69683,81.04382,3.6,92.3,Fishing
419301004,MT POL Voyager,2017-01-27 20:32:00,13.25446,80.41924,0,360.0,Tanker
538301001,MT Gulf Carrier,2017-01-27 20:32:00,13.08228,80.55073,0.1,356.8,Tanker
419301005,MT Coastal Trader,2017-01-27 20:32:00,14.42206,79.09953,10.0,315.2,Tanker
419201003,MV Ennore Express,2017-01-27 20:33:00,13.28839,80.3188,0.0,359.3,Cargo
419301006,MT Triton,2017-01-27 20:33:00,13.26599,80.31152,0.6,358.1,Tanker
419201002,MV APJ Kiran,2017-01-27 20:33:00,13.18883,80.49983,0.0,359.6,Cargo
419201006,MV KPL Carrier,2017-01-27 20:34:00,13.24961,80.36029,0,91.7,Cargo
419201007,MV Sakthi Pride,2017-01-27 20:34:00,13.25123,80.31882,0.3,359.0,Cargo
419301002,MT Chennai Petro,2017-01-27 20:34:00,13.1136,80.53159,0,359.4,Tanker
558201001,MV Coral Sea,2017-01-27 20:34:00,12.38095,80.66013,13.6,281.1,Cargo
636201001,MV Fortune Bulker,2017-01-27 20:34:00,12.21139,80.05496,13.8,282.2,Cargo
419201009,MV Ennore Pioneer,2017-01-27 20:34:00,12.56439,80.57578,13.0,285.5,Cargo
419501013,Ennore FV-21,2017-01-27 20:34:00,12.25779,80.31811,4.3,180.4,Fishing
419053900,MT Dawn Kanchipuram,2017-01-27 20:35:00,14.19007,80.12492,9.7,321.0,Tanker
419201004,MV Coastal Glory,2017-01-27 20:35:00,13.32881,80.31325,0.3,0.9,Cargo
419301003,MT Coromandel King,2017-01-27 20:35:00,13.27077,80.34006,0.2,359.5,Tanker
419201001,MV Vishakha Star,2017-01-27 20:35:00,13.21405,80.4704,0.4,357.3,Cargo
419301007,MT Bay Tanker,2017-01-27 20:35:00,13.14937,80.46014,0.2,0.3,Tanker
419501001,Chennai FV-01,2017-01-27 20:35:00,12.88443,81.08602,4.3,121.0,Fishing
419301001,MT Sanmar Spirit,2017-01-27 20:36:00,13.24407,80.40328,0,92.7,Tanker
235008000,BW Maple,2017-01-27 20:37:00,12.72731,80.5803,10.3,152.0,Tanker
419201003,MV Ennore Express,2017-01-27 20:37:00,13.29064,80.32096,0.1,0.8,Cargo
419301006,MT Triton,2017-01-27 20:37:00,13.26465,80.31007,0.0,2.9,Tanker
419201008,MV Chennai Bulk,2017-01-27 20:37:00,13.14168,79.63859,11.9,288.0,Cargo
477401001,MV Pacific Highway,2017-01-27 20:37:00,13.56882,83.07347,16.6,6.1,Container
419201002,MV APJ Kiran,2017-01-27 20:38:00,13.18885,80.49972,0.2,356.8,Cargo
538301001,MT Gulf Carrier,2017-01-27 20:38:00,13.08304,80.55127,0,0.4,Tanker
419301005,MT Coastal Trader,2017-01-27 20:38:00,14.4364,79.08302,10.0,314.0,Tanker
419601001,Tug KPL-1,2017-01-27 20:38:00,13.23633,80.29301,4.6,100.1,Tug
419601004,Tug Ennore,2017-01-27 20:38:00,13.24854,80.28127,4.1,358.9,Tug
419201006,MV KPL Carrier,2017-01-27 20:39:00,13.24848,80.35975,0.0,88.6,Cargo
419301002,MT Chennai Petro,2017-01-27 20:39:00,13.11535,80.5301,1.1,1.0,Tanker
419301004,MT POL Voyager,2017-01-27 20:39:00,13.25539,80.41981,0.2,357.9,Tanker
419401001,MV Chennai Express,2017-01-27 20:39:00,13.38806,82.59224,14.3,2.8,Container
419601002,Tug KPL-2,2017-01-27 20:39:00,13.25129,80.28916,4.7,255.3,Tug
419201007,MV Sakthi Pride,2017-01-27 20:40:00,13.25231,80.31789,0,2.0,Cargo
419301001,MT Sanmar Spirit,2017-01-27 20:40:00,13.24391,80.40469,0.2,89.4,Tanker
419301007,MT Bay Tanker,2017-01-27 20:40:00,13.15007,80.46151,0,359.0,Tanker
636201001,MV Fortune Bulker,2017-01-27 20:40:00,12.21628,80.0254,13.8,281.9,Cargo
419201004,MV Coastal Glory,2017-01-27 20:41:00,13.32595,80.31408,0.2,0.7,Cargo
419301003,MT Coromandel King,2017-01-27 20:41:00,13.27336,80.33969,0.4,359.6,Tanker
419301006,MT Triton,2017-01-27 20:41:00,13.26424,80.31066,0,356.7,Tanker
558201001,MV Coral Sea,2017-01-27 20:41:00,12.38508,80.62839,13.6,282.9,Cargo
419601003,Pilot KPL,2017-01-27 20:41:00,13.26585,80.28382,4.2,261.4,Tug
419201003,MV Ennore Express,2017-01-27 20:42:00,13.29046,80.32009,0.2,1.3,Cargo
419201001,MV Vishakha Star,2017-01-27 20:42:00,13.2143,80.47022,0.3,358.0,Cargo
419053900,MT Dawn Kanchipuram,2017-01-27 20:43:00,14.20744,80.11338,10.2,321.7,Tanker
419201006,MV KPL Carrier,2017-01-27 20:43:00,13.24861,80.35939,0.3,84.8,Cargo
419401003,MV Bay Express,2017-01-27 20:43:00,16.67217,81.72936,14.1,356.4,Container
419301004,MT POL Voyager,2017-01-27 20:44:00,13.25462,80.41912,0.2,1.9,Tanker
419201009,MV Ennore Pioneer,2017-01-27 20:44:00,12.56938,80.5491,12.5,285.6,Cargo
419301005,MT Coastal Trader,2017-01-27 20:44:00,14.4523,79.06341,10.1,312.4,Tanker
419201004,MV Coastal Glory,2017-01-27 20:45:00,13.32948,80.31416,0.3,1.6,Cargo
419201007,MV Sakthi Pride,2017-01-27 20:45:00,13.25164,80.31698,0.1,1.8,Cargo
419201002,MV APJ Kiran,2017-01-27 20:45:00,13.18915,80.49936,0.5,357.7,Cargo
419301007,MT Bay Tanker,2017-01-27 20:45:00,13.14853,80.45996,0.0,3.6,Tanker
538301001,MT Gulf Carrier,2017-01-27 20:45:00,13.08437,80.54873,0.4,359.1,Tanker
419501006,Pulicat FV-01,2017-01-27 20:45:00,13.69732,81.06354,4.3,89.0,Fishing
419301001,MT Sanmar Spirit,2017-01-27 20:46:00,13.24437,80.40545,0,90.6,Tanker
419301003,MT Coromandel King,2017-01-27 20:46:00,13.27244,80.34038,0,356.7,Tanker
419301006,MT Triton,2017-01-27 20:46:00,13.2653,80.30847,0,0.5,Tanker
419301002,MT Chennai Petro,2017-01-27 20:46:00,13.11416,80.53052,0,358.7,Tanker
235008000,BW Maple,2017-01-27 20:47:00,12.7026,80.59327,11.3,148.9,Tanker
419201001,MV Vishakha Star,2017-01-27 20:47:00,13.21217,80.47002,0,2.4,Cargo
636201001,MV Fortune Bulker,2017-01-27 20:47:00,12.22251,79.9946,13.6,280.6,Cargo
419501011,Marina FV-01,2017-01-27 20:47:00,12.35033,80.90851,4.9,141.5,Fishing
419201003,MV Ennore Express,2017-01-27 20:48:00,13.29018,80.31999,0.5,356.8,Cargo
419201006,MV KPL Carrier,2017-01-27 20:48:00,13.24901,80.36182,0.5,90.7,Cargo
419201004,MV Coastal Glory,2017-01-27 20:49:00,13.32913,80.31612,1.0,2.0,Cargo
419201007,MV Sakthi Pride,2017-01-27 20:50:00,13.25081,80.31832,0,359.5,Cargo
419301006,MT Triton,2017-01-27 20:50:00,13.2641,80.31096,0.4,0.9,Tanker
538301001,MT Gulf Carrier,2017-01-27 20:50:00,13.08442,80.54943,0.3,4.5,Tanker
419053900,MT Dawn Kanchipuram,2017-01-27 20:51:00,14.22584,80.09877,9.7,322.0,Tanker
419301003,MT Coromandel King,2017-01-27 20:51:00,13.27183,80.33949,0.0,0.4,Tanker
419301004,MT POL Voyager,2017-01-27 20:51:00,13.25662,80.41996,0.2,358.7,Tanker
558201001,MV Coral Sea,2017-01-27 20:51:00,12.39208,80.59901,14.0,282.0,Cargo
419301001,MT Sanmar Spirit,2017-01-27 20:52:00,13.24353,80.40433,0.2,90.0,Tanker
419201002,MV APJ Kiran,2017-01-27 20:52:00,13.18981,80.50052,0.6,358.7,Cargo
419301002,MT Chennai Petro,2017-01-27 20:52:00,13.1153,80.52838,0.0,358.2,Tanker
419301007,MT Bay Tanker,2017-01-27 20:52:00,13.14824,80.45992,0,2.0,Tanker
419201009,MV Ennore Pioneer,2017-01-27 20:52:00,12.5768,80.52245,13.4,281.9,Cargo
419401001,MV Chennai Express,2017-01-27 20:52:00,13.44956,82.59432,14.8,1.2,Container
477401001,MV Pacific Highway,2017-01-27 20:52:00,13.64292,83.08218,17.2,5.0,Container
419201006,MV KPL Carrier,2017-01-27 20:53:00,13.24974,80.36086,0,89.9,Cargo
419201003,MV Ennore Express,2017-01-27 20:54:00,13.28966,80.31982,0.2,358.8,Cargo
419301006,MT Triton,2017-01-27 20:54:00,13.26362,80.30933,0,359.9,Tanker
419201001,MV Vishakha Star,2017-01-27 20:54:00,13.21676,80.47014,0.1,358.5,Cargo
419301005,MT Coastal Trader,2017-01-27 20:54:00,14.46766,79.04512,10.1,313.0,Tanker
419501002,Chennai FV-02,2017-01-27 20:54:00,13.81881,81.36072,5.7,70.5,Fishing
419201004,MV Coastal Glory,2017-01-27 20:55:00,13.32849,80.314,0.1,359.6,Cargo
419301003,MT Coromandel King,2017-01-27 20:55:00,13.27043,80.34096,0.4,0.3,Tanker
419501013,Ennore FV-21,2017-01-27 20:55:00,12.23557,80.31534,4.1,184.2,Fishing
235008000,BW Maple,2017-01-27 20:56:00,12.6815,80.60419,11.5,153.7,Tanker
419201007,MV Sakthi Pride,2017-01-27 20:56:00,13.25073,80.31952,0,1.7,Cargo
419301001,MT Sanmar Spirit,2017-01-27 20:56:00,13.24449,80.40418,0.4,89.5,Tanker
419601001,Tug KPL-1,2017-01-27 20:56:00,13.23762,80.29103,3.9,75.5,Tug
419601003,Pilot KPL,2017-01-27 20:56:00,13.24368,80.31852,4.6,191.9,Tug
419601004,Tug Ennore,2017-01-27 20:56:00,13.25283,80.28893,4.5,135.0,Tug
419301002,MT Chennai Petro,2017-01-27 20:57:00,13.11516,80.53124,0.1,0.5,Tanker
538301001,MT Gulf Carrier,2017-01-27 20:57:00,13.08654,80.54923,0.3,0.1,Tanker
636201001,MV Fortune Bulker,2017-01-27 20:57:00,12.22766,79.96503,14.2,280.6,Cargo
419201003,MV Ennore Express,2017-01-27 20:58:00,13.29037,80.31956,0.7,2.4,Cargo
419201006,MV KPL Carrier,2017-01-27 20:58:00,13.24839,80.36,0.4,90.3,Cargo
419201002,MV APJ Kiran,2017-01-27 20:58:00,13.19136,80.50256,0,359.9,Cargo
419301004,MT POL Voyager,2017-01-27 20:58:00,13.2531,80.4197,0.3,3.6,Tanker
558201001,MV Coral Sea,2017-01-27 20:58:00,12.39791,80.5685,13.7,284.9,Cargo
419301003,MT Coromandel King,2017-01-27 20:59:00,13.27157,80.33984,0.3,355.9,Tanker
419301006,MT Triton,2017-01-27 20:59:00,13.26587,80.3104,0,1.3,Tanker
419301007,MT Bay Tanker,2017-01-27 20:59:00,13.15019,80.45995,0,356.5,Tanker
419401003,MV Bay Express,2017-01-27 20:59:00,16.73293,81.72443,13.9,358.4,Container
419201004,MV Coastal Glory,2017-01-27 21:00:00,13.32796,80.31596,0.2,0.6,Cargo
419201007,MV Sakthi Pride,2017-01-27 21:00:00,13.25206,80.31851,0,1.1,Cargo
419201001,MV Vishakha Star,2017-01-27 21:00:00,13.21491,80.46923,0.5,2.5,Cargo
419201009,MV Ennore Pioneer,2017-01-27 21:00:00,12.58313,80.49169,12.7,281.2,Cargo
419053900,MT Dawn Kanchipuram,2017-01-27 21:01:00,14.24248,80.0847,9.9,324.4,Tanker
235008000,BW Maple,2017-01-27 21:02:00,12.6605,80.61647,11.2,155.1,Tanker
419301001,MT Sanmar Spirit,2017-01-27 21:02:00,13.24409,80.40691,0.1,91.9,Tanker
419301002,MT Chennai Petro,2017-01-27 21:02:00,13.11502,80.52895,0,359.7,Tanker
538301001,MT Gulf Carrier,2017-01-27 21:02:00,13.08356,80.54961,0.2,359.7,Tanker
419201003,MV Ennore Express,2017-01-27 21:03:00,13.28963,80.31886,0.2,356.6,Cargo
419201006,MV KPL Carrier,2017-01-27 21:03:00,13.2488,80.36038,0.3,91.7,Cargo
419301003,MT Coromandel King,2017-01-27 21:03:00,13.27289,80.34039,0,359.4,Tanker
419201002,MV APJ Kiran,2017-01-27 21:03:00,13.18922,80.50049,0,0.4,Cargo
419053900,MT Dawn Kanchipuram,2017-01-27 21:03:22,13.07844,80.41103,9.4,337.3,Tanker
419201004,MV Coastal Glory,2017-01-27 21:04:00,13.32877,80.31489,0.1,357.1,Cargo
419301004,MT POL Voyager,2017-01-27 21:04:00,13.25563,80.41814,0,0.7,Tanker
419301007,MT Bay Tanker,2017-01-27 21:04:00,13.15162,80.46003,0.1,1.1,Tanker
